"state","date","critical_staffing_shortage_today_yes","critical_staffing_shortage_today_no","critical_staffing_shortage_today_not_reported","critical_staffing_shortage_anticipated_within_week_yes","critical_staffing_shortage_anticipated_within_week_no","critical_staffing_shortage_anticipated_within_week_not_reported","hospital_onset_covid","hospital_onset_covid_coverage","inpatient_beds","inpatient_beds_coverage","inpatient_beds_used","inpatient_beds_used_coverage","inpatient_beds_used_covid","inpatient_beds_used_covid_coverage","previous_day_admission_adult_covid_confirmed","previous_day_admission_adult_covid_confirmed_coverage","previous_day_admission_adult_covid_suspected","previous_day_admission_adult_covid_suspected_coverage","previous_day_admission_pediatric_covid_confirmed","previous_day_admission_pediatric_covid_confirmed_coverage","previous_day_admission_pediatric_covid_suspected","previous_day_admission_pediatric_covid_suspected_coverage","staffed_adult_icu_bed_occupancy","staffed_adult_icu_bed_occupancy_coverage","staffed_icu_adult_patients_confirmed_and_suspected_covid","staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage","staffed_icu_adult_patients_confirmed_covid","staffed_icu_adult_patients_confirmed_covid_coverage","total_adult_patients_hospitalized_confirmed_and_suspected_covid","total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage","total_adult_patients_hospitalized_confirmed_covid","total_adult_patients_hospitalized_confirmed_covid_coverage","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage","total_pediatric_patients_hospitalized_confirmed_covid","total_pediatric_patients_hospitalized_confirmed_covid_coverage","total_staffed_adult_icu_beds","total_staffed_adult_icu_beds_coverage","inpatient_beds_utilization","inpatient_beds_utilization_coverage","inpatient_beds_utilization_numerator","inpatient_beds_utilization_denominator","percent_of_inpatients_with_covid","percent_of_inpatients_with_covid_coverage","percent_of_inpatients_with_covid_numerator","percent_of_inpatients_with_covid_denominator","inpatient_bed_covid_utilization","inpatient_bed_covid_utilization_coverage","inpatient_bed_covid_utilization_numerator","inpatient_bed_covid_utilization_denominator","adult_icu_bed_covid_utilization","adult_icu_bed_covid_utilization_coverage","adult_icu_bed_covid_utilization_numerator","adult_icu_bed_covid_utilization_denominator","adult_icu_bed_utilization","adult_icu_bed_utilization_coverage","adult_icu_bed_utilization_numerator","adult_icu_bed_utilization_denominator","geocoded_state","previous_day_admission_adult_covid_confirmed_18_19","previous_day_admission_adult_covid_confirmed_18_19_coverage","previous_day_admission_adult_covid_confirmed_20_29","previous_day_admission_adult_covid_confirmed_20_29_coverage","previous_day_admission_adult_covid_confirmed_30_39","previous_day_admission_adult_covid_confirmed_30_39_coverage","previous_day_admission_adult_covid_confirmed_40_49","previous_day_admission_adult_covid_confirmed_40_49_coverage","previous_day_admission_adult_covid_confirmed_50_59","previous_day_admission_adult_covid_confirmed_50_59_coverage","previous_day_admission_adult_covid_confirmed_60_69","previous_day_admission_adult_covid_confirmed_60_69_coverage","previous_day_admission_adult_covid_confirmed_70_79","previous_day_admission_adult_covid_confirmed_70_79_coverage","previous_day_admission_adult_covid_confirmed_80","previous_day_admission_adult_covid_confirmed_80_coverage","previous_day_admission_adult_covid_confirmed_unknown","previous_day_admission_adult_covid_confirmed_unknown_coverage","previous_day_admission_adult_covid_suspected_18_19","previous_day_admission_adult_covid_suspected_18_19_coverage","previous_day_admission_adult_covid_suspected_20_29","previous_day_admission_adult_covid_suspected_20_29_coverage","previous_day_admission_adult_covid_suspected_30_39","previous_day_admission_adult_covid_suspected_30_39_coverage","previous_day_admission_adult_covid_suspected_40_49","previous_day_admission_adult_covid_suspected_40_49_coverage","previous_day_admission_adult_covid_suspected_50_59","previous_day_admission_adult_covid_suspected_50_59_coverage","previous_day_admission_adult_covid_suspected_60_69","previous_day_admission_adult_covid_suspected_60_69_coverage","previous_day_admission_adult_covid_suspected_70_79","previous_day_admission_adult_covid_suspected_70_79_coverage","previous_day_admission_adult_covid_suspected_80_","previous_day_admission_adult_covid_suspected_80_coverage","previous_day_admission_adult_covid_suspected_unknown","previous_day_admission_adult_covid_suspected_unknown_coverage","deaths_covid","deaths_covid_coverage","on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses","on_hand_supply_therapeutic_b_bamlanivimab_courses","on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses","previous_week_therapeutic_a_casirivimab_imdevimab_courses_used","previous_week_therapeutic_b_bamlanivimab_courses_used","previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used","icu_patients_confirmed_influenza","icu_patients_confirmed_influenza_coverage","previous_day_admission_influenza_confirmed","previous_day_admission_influenza_confirmed_coverage","previous_day_deaths_covid_and_influenza","previous_day_deaths_covid_and_influenza_coverage","previous_day_deaths_influenza","previous_day_deaths_influenza_coverage","total_patients_hospitalized_confirmed_influenza","total_patients_hospitalized_confirmed_influenza_and_covid","total_patients_hospitalized_confirmed_influenza_and_covid_coverage","total_patients_hospitalized_confirmed_influenza_coverage","all_pediatric_inpatient_bed_occupied","all_pediatric_inpatient_bed_occupied_coverage","all_pediatric_inpatient_beds","all_pediatric_inpatient_beds_coverage","previous_day_admission_pediatric_covid_confirmed_0_4","previous_day_admission_pediatric_covid_confirmed_0_4_coverage","previous_day_admission_pediatric_covid_confirmed_12_17","previous_day_admission_pediatric_covid_confirmed_12_17_coverage","previous_day_admission_pediatric_covid_confirmed_5_11","previous_day_admission_pediatric_covid_confirmed_5_11_coverage","previous_day_admission_pediatric_covid_confirmed_unknown","previous_day_admission_pediatric_covid_confirmed_unknown_coverage","staffed_icu_pediatric_patients_confirmed_covid","staffed_icu_pediatric_patients_confirmed_covid_coverage","staffed_pediatric_icu_bed_occupancy","staffed_pediatric_icu_bed_occupancy_coverage","total_staffed_pediatric_icu_beds","total_staffed_pediatric_icu_beds_coverage"
"VI","2022-09-23T00:00:00.000","0","2","0","2","0","0","0","2","168","2","106","2","11","2","1","2","0","2","0","2","0","2","9","2","0","2","0","2","10","2","10","2","1","2","1","2","12","2","0.6309523809523809","2","106","168","0.10377358490566038","2","11","106","0.06547619047619048","2","11","168","0.0","2","0","12","0.75","2","9","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","1","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","13","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"DE","2022-09-22T00:00:00.000","2","8","2","4","7","1","4","11","2812","12","2297","12","183","11","26","12","39","11","2","11","1","11","146","12","19","11","19","12","176","11","109","12","7","11","2","11","183","12","0.8168563300142248","12","2297","2812","0.08072342302602559","11","183","2267","0.0658273381294964","11","183","2780","0.10734463276836158","11","19","177","0.7978142076502732","12","146","183",,"1","12","0","12","0","12","0","12","1","12","7","12","8","12","9","12","0","12","1","11","0","11","2","11","3","11","4","11","10","11","8","11","11","11","0","11","0","5","482","0","435","0","0","0","0","11","0","11","0","3","0","3","0","0","3","11","239","11","298","11","1","11","1","11","0","11","0","11","2","11","67","11","74","11"
"VI","2022-09-22T00:00:00.000","0","2","0","2","0","0","0","2","168","2","118","2","12","2","2","2","0","2","1","2","0","2","11","2","0","2","0","2","11","2","11","2","1","2","1","2","12","2","0.7023809523809523","2","118","168","0.1016949152542373","2","12","118","0.07142857142857142","2","12","168","0.0","2","0","12","0.9166666666666666","2","11","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","2","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","12","2","18","2","1","2",,"0",,"0","0","2","0","2","0","2","6","2"
"VI","2022-09-21T00:00:00.000","0","2","0","2","0","0","0","2","168","2","121","2","11","2","4","2","0","2","0","2","0","2","10","2","0","2","0","2","11","2","11","2","0","2","0","2","12","2","0.7202380952380952","2","121","168","0.09090909090909091","2","11","121","0.06547619047619048","2","11","168","0.0","2","0","12","0.8333333333333334","2","10","12",,"0","1","1","1",,"0","1","1",,"0",,"0",,"0",,"0","2","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","12","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"AZ","2022-09-20T00:00:00.000","2","46","46","5","62","27","3","91","14747","94","10809","94","364","91","41","94","71","91","0","91","3","91","987","94","38","91","31","94","354","91","248","94","10","91","5","91","1632","94","0.7329626364684343","94","10809","14747","0.034252376023336785","91","364","10627","0.025145067698259187","91","364","14476","0.02402022756005057","91","38","1582","0.6047794117647058","94","987","1632",,"1","94","4","84","3","84","3","84","4","84","9","84","5","84","12","83","0","94","0","91","6","81","3","81","12","81","10","81","14","81","18","81","8","80","0","91","0","26","1424","345","613","0","0","0","1","91","2","91","0","27","0","27","7","0","27","91","618","91","756","91","0","91","0","80","0","80","0","91","2","91","181","91","239","91"
"VI","2022-09-15T00:00:00.000","0","2","0","2","0","0","1","2","168","2","116","2","7","2","1","2","0","2","0","2","0","2","7","2","0","2","0","2","7","2","7","2","0","2","0","2","12","2","0.6904761904761905","2","116","168","0.0603448275862069","2","7","116","0.041666666666666664","2","7","168","0.0","2","0","12","0.5833333333333334","2","7","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","1","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","12","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"VI","2022-09-14T00:00:00.000","0","2","0","2","0","0","0","2","168","2","117","2","5","2","1","2","0","2","0","2","0","2","6","2","0","2","0","2","5","2","5","2","0","2","0","2","12","2","0.6964285714285714","2","117","168","0.042735042735042736","2","5","117","0.02976190476190476","2","5","168","0.0","2","0","12","0.5","2","6","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","1","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","14","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"VI","2022-09-13T00:00:00.000","0","2","0","2","0","0","0","2","168","2","118","2","7","2","1","2","0","2","0","2","0","2","6","2","1","2","1","2","7","2","7","2","0","2","0","2","12","2","0.7023809523809523","2","118","168","0.059322033898305086","2","7","118","0.041666666666666664","2","7","168","0.08333333333333333","2","1","12","0.5","2","6","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","1","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","14","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"AS","2022-09-12T00:00:00.000","0","1","0","0","1","0","0","1","150","1","54","1","0","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.36","1","54","150","0.0","1","0","54","0.0","1","0","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","6","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"VI","2022-09-11T00:00:00.000","0","2","0","2","0","0","0","2","168","2","104","2","5","2","0","2","0","2","0","2","0","2","3","2","0","2","0","2","5","2","5","2","0","2","0","2","12","2","0.6190476190476191","2","104","168","0.04807692307692308","2","5","104","0.02976190476190476","2","5","168","0.0","2","0","12","0.25","2","3","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","9","2","18","2","0","2",,"0",,"0","0","2","0","2","1","2","6","2"
"VI","2022-09-09T00:00:00.000","0","2","0","2","0","0","0","2","168","2","101","2","8","2","0","2","0","2","0","2","0","2","3","2","1","2","1","2","8","2","8","2","0","2","0","2","12","2","0.6011904761904762","2","101","168","0.07920792079207921","2","8","101","0.047619047619047616","2","8","168","0.08333333333333333","2","1","12","0.25","2","3","12",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","8","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"WY","2022-09-09T00:00:00.000","0","2","28","5","20","5","0","28","1608","30","729","30","16","28","3","30","1","28","0","28","0","28","46","30","2","28","2","30","16","28","15","30","0","28","0","28","125","30","0.4533582089552239","30","729","1608","0.022253129346314324","28","16","719","0.01015228426395939","28","16","1576","0.016666666666666666","28","2","120","0.368","30","46","125",,"0","30","0","29","0","29","0","29","0","29","0","29","2","29","1","29","0","30","0","28","0","27","0","27","0","27","0","27","0","27","1","27","0","27","0","28","0","23","629",,"271","0",,"0","0","28","0","28",,"0","0","23","0",,"0","28","10","28","32","28","0","28","0","27","0","27","0","28","0","28","0","28","0","28"
"AS","2022-09-01T00:00:00.000","0","1","0","0","1","0","0","1","150","1","67","1","0","1","0","1","0","1","0","1","0","1","4","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.44666666666666666","1","67","150","0.0","1","0","67","0.0","1","0","150","0.0","1","0","7","0.5714285714285714","1","4","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","5","1","28","1",,"0",,"0","0","1","0","1","0","1","0","1","0","1"
"UT","2022-08-30T00:00:00.000","0","43","9","1","42","9","1","51","5468","52","3827","52","156","51","31","52","5","51","6","51","0","51","317","52","20","51","20","52","137","51","119","52","19","51","1","51","432","52","0.6998902706656913","52","3827","5468","0.04130262112787927","51","156","3777","0.028937117417918753","51","156","5391","0.04739336492890995","51","20","422","0.7337962962962963","52","317","432",,"1","52","1","49","6","49","1","49","0","49","8","49","9","49","5","49","0","52","0","51","0","48","0","48","1","48","2","48","0","48","2","48","0","48","0","51","0","37","244","0","115","0","0","0","0","51","0","51","0","36","0","36","0","0","36","51","323","51","376","51","1","51","3","48","2","48","0","51","0","51","33","51","37","51"
"AS","2022-08-29T00:00:00.000","0","1","0","0","1","0","0","1","150","1","56","1","0","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.37333333333333335","1","56","150","0.0","1","0","56","0.0","1","0","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","1","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"AS","2022-08-27T00:00:00.000","0","1","0","0","1","0","0","1","150","1","80","1","0","1","0","1","0","1","0","1","0","1","5","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.5333333333333333","1","80","150","0.0","1","0","80","0.0","1","0","150","0.0","1","0","7","0.7142857142857143","1","5","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","2","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"AS","2022-08-14T00:00:00.000","0","1","0","0","1","0","0","1","150","1","59","1","0","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.3933333333333333","1","59","150","0.0","1","0","59","0.0","1","0","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","4","1","28","1",,"0",,"0","0","1","0","1","0","1","0","1","0","1"
"VI","2022-08-10T00:00:00.000","0","2","0","2","0","0","0","2","168","2","116","2","5","2","2","2","0","2","0","2","0","2","10","2","0","2","0","2","5","2","5","2","0","2","0","2","20","2","0.6904761904761905","2","116","168","0.04310344827586207","2","5","116","0.02976190476190476","2","5","168","0.0","2","0","20","0.5","2","10","20",,"0","1",,"0","1","1",,"0",,"0",,"0",,"0",,"0","1","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","5","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"VI","2022-08-09T00:00:00.000","0","2","0","2","0","0","0","2","168","2","102","2","6","2","2","2","0","2","0","2","0","2","8","2","0","2","0","2","6","2","6","2","0","2","0","2","20","2","0.6071428571428571","2","102","168","0.058823529411764705","2","6","102","0.03571428571428571","2","6","168","0.0","2","0","20","0.4","2","8","20",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","2","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","6","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"AS","2022-08-08T00:00:00.000","0","1","0","0","1","0","0","1","150","1","55","1","0","1","0","1","0","1","0","1","0","1","1","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.36666666666666664","1","55","150","0.0","1","0","55","0.0","1","0","150","0.0","1","0","7","0.14285714285714285","1","1","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","9","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"VI","2022-08-07T00:00:00.000","0","2","0","2","0","0","0","2","168","2","89","2","2","2","0","2","0","2","0","2","0","2","9","2","0","2","0","2","2","2","2","2","0","2","0","2","20","2","0.5297619047619048","2","89","168","0.02247191011235955","2","2","89","0.011904761904761904","2","2","168","0.0","2","0","20","0.45","2","9","20",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","4","2","18","2","0","2",,"0",,"0","0","2","0","2","2","2","6","2"
"AS","2022-08-06T00:00:00.000","0","1","0","0","1","0","0","1","150","1","65","1","0","1","0","1","0","1","0","1","0","1","2","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.43333333333333335","1","65","150","0.0","1","0","65","0.0","1","0","150","0.0","1","0","7","0.2857142857142857","1","2","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","9","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"VI","2022-08-06T00:00:00.000","0","2","0","2","0","0","0","2","168","2","96","2","3","2","0","2","0","2","0","2","0","2","8","2","0","2","0","2","3","2","3","2","0","2","0","2","20","2","0.5714285714285714","2","96","168","0.03125","2","3","96","0.017857142857142856","2","3","168","0.0","2","0","20","0.4","2","8","20",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","5","2","18","2","0","2",,"0",,"0","0","2","0","2","2","2","6","2"
"AS","2022-08-05T00:00:00.000","0","1","0","0","1","0","0","1","150","1","66","1","1","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","1","1","1","1","0","1","0","1","7","1","0.44","1","66","150","0.015151515151515152","1","1","66","0.006666666666666667","1","1","150","0.0","1","0","7","0.0","1","0","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","1",,"0","1","10","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"AS","2022-08-03T00:00:00.000","0","1","0","0","1","0","0","1","150","1","73","1","2","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","2","1","2","1","0","1","0","1","7","1","0.4866666666666667","1","73","150","0.0273972602739726","1","2","73","0.013333333333333334","1","2","150","0.0","1","0","7","0.0","1","0","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0","426",,"10","0",,"0","0","1","0","1",,"0",,"0","0",,"0","1","15","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"AS","2022-08-01T00:00:00.000","0","1","0","0","1","0","0","1","150","1","71","1","2","1","1","1","1","1","0","1","0","1","2","1","0","1","0","1","2","1","2","1","0","1","0","1","7","1","0.47333333333333333","1","71","150","0.028169014084507043","1","2","71","0.013333333333333334","1","2","150","0.0","1","0","7","0.2857142857142857","1","2","7",,,"0",,"0",,"0",,"0","1","1",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0","1","1",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","1",,"0","1","9","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"AS","2022-07-30T00:00:00.000","0","1","0","0","1","0","0","1","150","1","63","1","2","1","0","1","0","1","0","1","0","1","2","1","0","1","0","1","2","1","2","1","0","1","0","1","7","1","0.42","1","63","150","0.031746031746031744","1","2","63","0.013333333333333334","1","2","150","0.0","1","0","7","0.2857142857142857","1","2","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","1",,"0","1","9","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"AS","2022-07-29T00:00:00.000","0","1","0","0","1","0","0","1","150","1","65","1","4","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","4","1","4","1","0","1","0","1","7","1","0.43333333333333335","1","65","150","0.06153846153846154","1","4","65","0.02666666666666667","1","4","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","7","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"VI","2022-07-27T00:00:00.000","0","2","0","1","1","0","0","2","168","2","107","2","7","2","0","2","0","2","0","2","0","2","7","2","1","2","1","2","7","2","7","2","0","2","0","2","20","2","0.6369047619047619","2","107","168","0.06542056074766354","2","7","107","0.041666666666666664","2","7","168","0.05","2","1","20","0.35","2","7","20",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","8","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
"VT","2022-07-26T00:00:00.000","3","13","1","5","11","1","6","16","1280","17","999","17","34","16","11","17","7","16","0","16","0","16","79","17","6","16","6","17","32","16","33","17","2","16","2","16","99","17","0.78046875","17","999","1280","0.03483606557377049","16","34","976","0.02713487629688747","16","34","1253","0.06521739130434782","16","6","92","0.797979797979798","17","79","99",,"0","15","0","11","0","11","1","11","0","11","2","12","3","12","4","13","1","17","0","16","1","10","0","10","0","10","2","10","2","10","1","10","1","10","0","16","0","7","210","0","144","0","0","1","0","16","0","16","0","7","0","7","0","0","7","16","29","16","67","16","0","16","0","10","0","10","0","16","0","16","1","16","4","16"
"AS","2022-07-25T00:00:00.000","0","1","0","0","1","0","0","1","150","1","67","1","4","1","1","1","0","1","1","1","0","1","4","1","0","1","0","1","4","1","4","1","0","1","0","1","7","1","0.44666666666666666","1","67","150","0.05970149253731343","1","4","67","0.02666666666666667","1","4","150","0.0","1","0","7","0.5714285714285714","1","4","7",,"0","1",,"0",,"0",,"0",,"0",,"0","1","1",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","4","1","28","1","0","1",,"0",,"0","1","1","0","1","0","1","0","1"
"VI","2022-07-24T00:00:00.000","0","2","0","2","0","0","1","2","168","2","81","2","3","2","1","2","0","2","0","2","0","2","4","2","0","2","0","2","3","2","3","2","0","2","0","2","20","2","0.48214285714285715","2","81","168","0.037037037037037035","2","3","81","0.017857142857142856","2","3","168","0.0","2","0","20","0.2","2","4","20",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","1","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","5","2","18","2","0","2",,"0",,"0","0","2","0","2","2","2","6","2"
"AS","2022-07-23T00:00:00.000","0","1","0","0","1","0","0","1","150","1","62","1","3","1","1","1","0","1","0","1","0","1","4","1","0","1","0","1","3","1","3","1","0","1","0","1","7","1","0.41333333333333333","1","62","150","0.04838709677419355","1","3","62","0.02","1","3","150","0.0","1","0","7","0.5714285714285714","1","4","7",,,"0",,"0",,"0","1","1",,"0",,"0",,"0",,"0","0","1","0","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,,,,,,"0","1","0","1",,"0",,"0","0",,"0","1","8","1","28","1","0","1",,"0",,"0","0","1","0","1","0","1","0","1"
"VI","2022-07-23T00:00:00.000","0","2","0","2","0","0","1","2","168","2","85","2","3","2","1","2","0","2","0","2","0","2","7","2","0","2","0","2","3","2","3","2","0","2","0","2","20","2","0.5059523809523809","2","85","168","0.03529411764705882","2","3","85","0.017857142857142856","2","3","168","0.0","2","0","20","0.35","2","7","20",,"0","1",,"0",,"0",,"0",,"0",,"0",,"0","1","1","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","6","2","18","2","0","2",,"0",,"0","0","2","0","2","1","2","6","2"
"VI","2022-07-22T00:00:00.000","0","2","0","2","0","0","0","2","168","2","85","2","2","2","0","2","0","2","0","2","0","2","2","2","0","2","0","2","2","2","2","2","0","2","0","2","20","2","0.5059523809523809","2","85","168","0.023529411764705882","2","2","85","0.011904761904761904","2","2","168","0.0","2","0","20","0.1","2","2","20",,"0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2","0","2",,"0",,"0",,"0",,"0",,"0",,"0",,"0","0","2",,"0","146",,"126","0",,"30","0","2","0","2",,"0",,"0","0",,"0","2","5","2","18","2","0","2",,"0",,"0","0","2","0","2","0","2","6","2"
